Found 1291 records.

ID: 1 | Date: 2026-02-16T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 367 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 382 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 383 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 384 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 385 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 386 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 387 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 402 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 403 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 404 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 405 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 406 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 407 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 408 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 409 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 410 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 425 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 426 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 427 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 428 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 429 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 430 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 431 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 432 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 433 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 448 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 449 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 450 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 451 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 452 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 453 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 454 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 455 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 456 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 471 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 472 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 473 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 474 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 475 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 476 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 477 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 478 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 479 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 494 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 495 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 496 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 497 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 498 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 499 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 500 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 501 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 502 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 517 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 518 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 519 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 520 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 521 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 522 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 523 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 524 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 525 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 540 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 541 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 542 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 543 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 544 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 545 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 546 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 547 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 548 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 563 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 564 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 565 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 566 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 567 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 568 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 569 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 570 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 571 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 586 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 587 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 588 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 589 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 590 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 591 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 592 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 593 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 594 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 609 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 610 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 611 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 612 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 613 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 614 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 615 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 616 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 617 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 632 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 633 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 634 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 635 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 636 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 637 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 638 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 639 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 640 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 655 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 656 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 657 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 658 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 659 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 660 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 661 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 662 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 663 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 678 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 679 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 680 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 681 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 682 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 683 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 684 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 685 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 686 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 701 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 702 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 703 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 704 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 705 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 706 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 707 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 708 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 709 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 724 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 725 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 726 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 727 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 728 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 729 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 730 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 731 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 732 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 747 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 748 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 749 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 750 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 751 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 752 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 753 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 754 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 755 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 770 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 771 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 772 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 773 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 774 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 775 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 776 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 777 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 778 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 793 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 794 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 795 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 796 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 797 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 798 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 799 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 800 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 801 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 816 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 817 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 818 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 819 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 820 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 821 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 822 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 823 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 824 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 839 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 840 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 841 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 842 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 843 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 844 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 845 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 846 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 847 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 862 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 863 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 864 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 865 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 866 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 867 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 868 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 869 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 870 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 885 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 886 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 887 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 888 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 889 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 890 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 891 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 892 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 893 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 908 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 909 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 910 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 911 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 912 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 913 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 914 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 915 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 916 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 931 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 932 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 933 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 934 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 935 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 936 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 937 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 938 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 939 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 954 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 955 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 956 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 957 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 958 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 959 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 960 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 961 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 962 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 977 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 978 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 979 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 980 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 981 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
